age,sibsp,parch,fare,pclass_1,pclass_2,pclass_3,sex_female,sex_male,embarked_C,embarked_Q,embarked_S,survived
18.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
2.0,-0.47454519624983954,0.7676298785983874,-0.43776248884929375,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
32.0,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
26.0,-0.47454519624983954,-0.4736736092984604,-0.2701412180209885,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
16.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
40.0,-0.47454519624983954,-0.4736736092984604,-0.024246350754841113,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
24.0,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
35.0,-0.47454519624983954,-0.4736736092984604,-0.22559322262067316,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
22.0,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
30.0,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
32.98441247002398,0.4327933656785018,-0.4736736092984604,-0.49237782784290063,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
31.0,0.4327933656785018,-0.4736736092984604,1.6323350375212924,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
27.0,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
42.0,0.4327933656785018,-0.4736736092984604,-0.10478509950117394,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
32.0,-0.47454519624983954,-0.4736736092984604,0.8876878608937296,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
16.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
27.0,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
51.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
32.98441247002398,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
38.0,0.4327933656785018,-0.4736736092984604,1.163700193253568,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
22.0,-0.47454519624983954,-0.4736736092984604,-0.4601623283443675,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
19.0,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
20.5,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
18.0,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
27.915708812260537,2.2474704895351842,0.7676298785983874,-0.13565761536436197,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
35.0,0.4327933656785018,-0.4736736092984604,1.0323213593611125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
29.0,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
59.0,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
5.0,3.1548090514635256,2.0089333664952354,-0.016444159470040135,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
24.0,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
27.915708812260537,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
44.0,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
8.0,-0.47454519624983954,2.0089333664952354,-0.11988611489111134,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
19.0,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
33.0,-0.47454519624983954,-0.4736736092984604,-0.4012683683236117,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
27.915708812260537,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
27.915708812260537,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
29.0,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
22.0,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
30.0,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
44.0,1.340131927606843,-0.4736736092984604,1.163700193253568,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
25.0,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
24.0,-0.47454519624983954,2.0089333664952354,-0.35646868933346404,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
37.0,0.4327933656785018,0.7676298785983874,0.40974072380221066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
54.0,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
32.98441247002398,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
29.0,0.4327933656785018,0.7676298785983874,-0.43776248884929375,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
62.0,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
30.0,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
41.0,-0.47454519624983954,2.0089333664952354,-0.2414492887801075,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
29.0,-0.47454519624983954,2.0089333664952354,-0.3414522396297103,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
27.915708812260537,-0.47454519624983954,-0.4736736092984604,0.9462455716384695,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,-0.47454519624983954,-0.4736736092984604,1.093228788100527,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
35.0,-0.47454519624983954,-0.4736736092984604,9.667166525013505,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
50.0,-0.47454519624983954,0.7676298785983874,-0.12491978668775715,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
32.98441247002398,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
3.0,3.1548090514635256,2.0089333664952354,-0.016444159470040135,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
52.0,0.4327933656785018,0.7676298785983874,0.955306180872432,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
40.0,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
27.915708812260537,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
36.0,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
16.0,3.1548090514635256,0.7676298785983874,0.1506737441786005,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
25.0,0.4327933656785018,-0.4736736092984604,-0.4918744606632361,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
58.0,-0.47454519624983954,0.7676298785983874,2.441497778832105,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
35.0,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
32.98441247002398,-0.47454519624983954,-0.4736736092984604,-0.024246350754841113,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
25.0,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
41.0,-0.47454519624983954,0.7676298785983874,-0.255795253400548,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
37.0,-0.47454519624983954,0.7676298785983874,-0.05042144409739929,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
27.915708812260537,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
63.0,0.4327933656785018,-0.4736736092984604,0.921244330558889,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
45.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
32.98441247002398,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
7.0,3.1548090514635256,0.7676298785983874,-0.06199888922968463,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
35.0,0.4327933656785018,0.7676298785983874,-0.24069423801061057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
65.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
28.0,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
16.0,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
19.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
32.98441247002398,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
33.0,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
30.0,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
22.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
42.0,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
22.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
26.0,-0.47454519624983954,-0.4736736092984604,0.9391984311231651,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
19.0,0.4327933656785018,-0.4736736092984604,1.1854295476653287,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
36.0,-0.47454519624983954,-0.4736736092984604,-0.3891875560116617,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
24.0,-0.47454519624983954,-0.4736736092984604,-0.4702296719376591,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
24.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
32.98441247002398,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
23.5,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
2.0,0.4327933656785018,2.0089333664952354,2.4029901895877646,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
32.98441247002398,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
50.0,-0.47454519624983954,0.7676298785983874,4.335332226633905,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
27.915708812260537,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
32.98441247002398,1.340131927606843,-0.4736736092984604,-0.18029017645086096,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
19.0,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
27.915708812260537,-0.47454519624983954,-0.4736736092984604,-0.3997582667846179,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
32.98441247002398,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
0.92,0.4327933656785018,2.0089333664952354,2.4029901895877646,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
27.915708812260537,-0.47454519624983954,-0.4736736092984604,1.5841789061771412,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
17.0,0.4327933656785018,-0.4736736092984604,1.5442457810799908,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.4327933656785018,-0.4736736092984604,-0.16518916106092355,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
30.0,-0.47454519624983954,-0.4736736092984604,0.49782998024351216,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
24.0,-0.47454519624983954,-0.4736736092984604,1.0259447039291216,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
18.0,1.340131927606843,2.0089333664952354,4.634416897040849,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
26.0,0.4327933656785018,0.7676298785983874,-0.12491978668775715,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
28.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
43.0,0.4327933656785018,0.7676298785983874,-0.11988611489111134,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
26.0,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
24.0,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
54.0,-0.47454519624983954,-0.4736736092984604,-0.36653603292675563,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
31.0,-0.47454519624983954,2.0089333664952354,2.671117778445337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
40.0,0.4327933656785018,0.7676298785983874,2.059693773056521,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
22.0,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
27.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
30.0,-0.47454519624983954,-0.4736736092984604,-0.3997582667846179,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
22.0,0.4327933656785018,0.7676298785983874,-0.06451572512800753,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
32.98441247002398,6.784163299176891,2.0089333664952354,0.7519458402879414,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
36.0,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
61.0,-0.47454519624983954,-0.4736736092984604,-0.5228315422126077,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
36.0,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
31.0,0.4327933656785018,0.7676298785983874,-0.2351571990343002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
16.0,-0.47454519624983954,0.7676298785983874,0.5189714017894245,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
27.915708812260537,1.340131927606843,-0.4736736092984604,-0.18029017645086096,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
45.5,-0.47454519624983954,-0.4736736092984604,-0.07458306872129913,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
38.0,-0.47454519624983954,0.7676298785983874,2.441497778832105,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
16.0,1.340131927606843,-0.4736736092984604,-0.2859972841804228,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
27.915708812260537,0.4327933656785018,-0.4736736092984604,2.042579288947925,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
32.98441247002398,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
29.0,0.4327933656785018,-0.4736736092984604,0.6925485130875209,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
41.0,-0.47454519624983954,-0.4736736092984604,2.059693773056521,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
45.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
45.0,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
2.0,0.4327933656785018,0.7676298785983874,-0.12491978668775715,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
24.0,2.2474704895351842,2.0089333664952354,4.647001076532463,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
28.0,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
25.0,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
36.0,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
24.0,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
40.0,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
27.915708812260537,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
3.0,0.4327933656785018,0.7676298785983874,-0.32828012727224753,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
42.0,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
23.0,-0.47454519624983954,-0.4736736092984604,-0.4626791642426904,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
32.98441247002398,-0.47454519624983954,-0.4736736092984604,0.05629239799149171,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
15.0,0.4327933656785018,0.7676298785983874,-0.5028639729296732,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
25.0,0.4327933656785018,-0.4736736092984604,-0.29002422161773944,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
32.98441247002398,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
28.0,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
22.0,-0.47454519624983954,0.7676298785983874,0.4589861417231558,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
38.0,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
27.915708812260537,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
27.915708812260537,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
40.0,0.4327933656785018,4.491540342288931,-0.08666388103324908,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
29.0,0.4327933656785018,-0.4736736092984604,-0.09027201697708476,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
45.0,-0.47454519624983954,0.7676298785983874,-0.3573908580066095,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
35.0,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
32.98441247002398,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
30.0,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
60.0,0.4327933656785018,-0.4736736092984604,0.8667135572514657,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
27.915708812260537,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
27.915708812260537,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
24.0,-0.47454519624983954,-0.4736736092984604,0.7469121684912956,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
25.0,0.4327933656785018,-0.4736736092984604,0.4678796330534696,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
18.0,0.4327933656785018,-0.4736736092984604,-0.5176307525123133,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
19.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
22.0,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
3.0,2.2474704895351842,0.7676298785983874,-0.22408312108167944,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
27.915708812260537,0.4327933656785018,-0.4736736092984604,1.0060617003323709,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
22.0,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
27.0,-0.47454519624983954,2.0089333664952354,3.610064686423428,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
20.0,-0.47454519624983954,-0.4736736092984604,-0.5676312212027554,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
19.0,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
42.0,-0.47454519624983954,-0.4736736092984604,3.9327230485884233,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1.0,-0.47454519624983954,2.0089333664952354,-0.33146744825388363,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
32.0,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
35.0,0.4327933656785018,-0.4736736092984604,0.39858208016340624,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
32.98441247002398,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
18.0,-0.47454519624983954,-0.4736736092984604,0.8314778546749452,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.0,4.0621476133918675,2.0089333664952354,0.2958951755118318,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
36.0,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
32.98441247002398,-0.47454519624983954,-0.4736736092984604,-0.49279662933638163,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
17.0,-0.47454519624983954,-0.4736736092984604,-0.40680540729992204,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
36.0,0.4327933656785018,2.0089333664952354,1.7677408088510642,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
21.0,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
28.0,1.340131927606843,-0.4736736092984604,-0.4888542575852486,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
23.0,0.4327933656785018,-0.4736736092984604,1.6323350375212924,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
24.0,-0.47454519624983954,2.0089333664952354,-0.312172377522981,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
22.0,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
31.0,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
46.0,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
23.0,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
28.0,-0.47454519624983954,-0.4736736092984604,-0.393717860628643,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
39.0,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
26.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
21.0,0.4327933656785018,-0.4736736092984604,-0.4505983519307405,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
28.0,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
20.0,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
34.0,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
51.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
3.0,0.4327933656785018,0.7676298785983874,-0.2708962687904854,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
21.0,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
